City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Country
1073,Lagoa,39.05,-27.9833,58.51,70,58,25.9,broken clouds,PT
1074,Taunggyi,20.7833,97.0333,42.48,54,0,2.98,clear sky,MM
1075,Najran,17.4924,44.1277,59.65,31,13,1.36,few clouds,SA
1076,Sisimiut,66.9395,-53.6735,2.41,81,100,18.75,overcast clouds,GL
1077,Seoul,37.5683,126.9778,20.64,76,0,2.3,clear sky,KR
1078,Mezen,65.8522,44.24,8.76,96,100,5.46,overcast clouds,RU
1079,Vierzon,47.2101,2.0625,45.95,92,12,6.04,few clouds,FR
1080,Van Buren,35.4368,-94.3483,64.44,17,0,5.75,clear sky,US
1081,Sainte-Savine,48.2964,4.0464,42.75,87,100,4.61,overcast clouds,FR
1082,Bairiki,1.3292,172.9752,86.0,74,40,12.66,light rain,KI
1083,Mechetinskaya,46.7713,40.456,34.56,97,100,6.26,light snow,RU
1084,Kitimat,54.0524,-128.6534,39.58,71,100,4.14,overcast clouds,CA
1085,Shima,24.4478,117.8111,52.21,77,54,4.12,broken clouds,CN
1086,Borogontsy,62.6683,131.1683,-37.79,100,72,0.4,broken clouds,RU
1087,Plastun,44.7561,136.2939,-0.26,77,0,9.06,clear sky,RU
1088,Luena,-11.7833,19.9167,62.28,83,99,4.23,overcast clouds,AO
1089,Port Hardy,50.6996,-127.4199,42.76,93,100,6.91,light rain,CA
1090,Lahat,-3.8,103.5333,72.28,97,100,2.24,moderate rain,ID
1091,Sept-Iles,50.2001,-66.3821,10.06,64,75,8.01,broken clouds,CA
1092,Farmington,36.7281,-108.2187,47.59,26,0,12.66,clear sky,US
1093,Biak,-0.9131,122.8766,77.27,79,99,6.69,overcast clouds,ID
1094,Rayong,12.8333,101.4333,79.48,99,29,4.74,scattered clouds,TH
1095,Nkhotakota,-12.9274,34.2961,71.44,87,44,4.43,light rain,MW
1096,Siilinjarvi,63.0833,27.6667,21.22,86,100,8.05,overcast clouds,FI
1097,Hamirpur,25.95,80.15,53.49,59,0,0.78,clear sky,IN
1098,Carballo,43.213,-8.691,46.87,88,0,1.88,clear sky,ES
1099,Artyom,40.4723,50.333,35.74,73,100,9.89,overcast clouds,AZ
1100,Fossombrone,43.6908,12.8127,49.41,86,1,3.65,clear sky,IT
1101,Ewa Beach,21.3156,-158.0072,80.55,55,0,13.8,clear sky,US
1102,Dong Xoai,11.5333,106.9167,69.94,92,34,1.36,scattered clouds,VN
1103,Baruun-Urt,46.6806,113.2792,-8.5,95,77,4.76,broken clouds,MN
1104,Macas,-2.3167,-78.1167,74.95,78,75,1.14,broken clouds,EC
1105,Vestmanna,62.1564,-7.1664,34.72,75,100,32.21,overcast clouds,FO
1106,Ginda,30.6945,78.4932,40.23,39,0,6.51,clear sky,IN
1107,Mogadishu,2.0371,45.3438,76.98,78,91,19.95,overcast clouds,SO
1108,Porto Murtinho,-21.6989,-57.8825,89.51,33,7,4.29,clear sky,BR
1109,Mlandizi,-6.7,38.7333,74.07,96,96,2.46,overcast clouds,TZ
1110,Cascais,38.6979,-9.4215,58.05,40,0,5.01,clear sky,PT
1111,Puerto Escondido,15.85,-97.0667,81.95,63,0,4.85,clear sky,MX
1112,San Quintin,30.4833,-115.95,64.02,49,1,9.98,clear sky,MX
1113,Waipawa,-41.4122,175.5153,71.92,64,69,8.59,broken clouds,NZ
1114,Loznica,44.5342,19.2242,31.46,79,10,5.14,clear sky,RS
1115,Amravati,20.9333,77.75,61.88,27,0,3.44,clear sky,IN
1116,Port Lincoln,-34.7333,135.8667,68.61,77,46,8.93,scattered clouds,AU
1117,Pathein,16.7833,94.7333,64.04,76,84,5.19,broken clouds,MM
1118,Provideniya,64.3833,-173.3,10.51,72,0,15.66,clear sky,RU
1119,Hirara,24.8,125.2833,60.66,58,75,17.27,broken clouds,JP
1120,Aykhal,66.0,111.5,-21.84,100,91,3.91,overcast clouds,RU
1121,Srednekolymsk,67.45,153.6833,-29.49,100,100,2.42,overcast clouds,RU
1122,Dutlwe,-23.9833,23.9,67.95,86,100,14.25,light rain,BW
1123,Shenjiamen,29.9576,122.298,40.15,64,4,10.87,clear sky,CN
1124,Emerald,-23.5333,148.1667,81.34,74,40,9.22,scattered clouds,AU
1125,Urucara,-2.5364,-57.76,75.52,92,100,1.86,overcast clouds,BR
1126,Arlit,18.7369,7.3853,63.9,15,1,13.73,clear sky,NE
1127,Usogorsk,63.4106,48.6872,0.61,98,82,4.74,broken clouds,RU
1128,Kiama,-34.6833,150.8667,82.26,70,23,3.0,few clouds,AU
1129,Ongandjera,-17.8833,15.0667,72.99,33,100,12.41,overcast clouds,NA
1130,Tortoli,39.9256,9.6572,48.02,93,0,4.61,clear sky,IT
1131,Nicoya,10.1483,-85.452,83.75,53,28,14.88,scattered clouds,CR
1132,Kysyl-Syr,63.8986,122.7617,-27.54,100,99,3.6,overcast clouds,RU
1133,Along,28.1667,94.7667,43.47,80,11,1.52,few clouds,IN
1134,Ribeira Grande,38.5167,-28.7,59.04,74,56,25.68,broken clouds,PT
1135,Manakara,-22.1333,48.0167,71.62,85,21,2.13,few clouds,MG
1136,Camocim,-2.9022,-40.8411,77.2,76,99,11.39,overcast clouds,BR
1137,Tommot,58.9564,126.2925,-7.11,97,100,5.41,overcast clouds,RU
1138,Champerico,14.3,-91.9167,91.94,68,4,10.71,clear sky,GT
1139,Talaya,61.3833,152.75,-13.5,97,100,5.46,overcast clouds,RU
1140,Progreso,21.2833,-89.6667,75.31,56,1,12.03,clear sky,MX
1141,Mairang,25.5667,91.6333,37.58,83,54,1.95,broken clouds,IN
1142,Gasa,31.5,34.4667,49.91,67,0,7.85,clear sky,PS
1143,Neiafu,-18.65,-173.9833,81.68,69,100,6.58,light rain,TO
1144,Caravelas,-17.7125,-39.2481,79.59,84,19,11.36,few clouds,BR
1145,Tianpeng,30.9866,103.9393,34.27,77,89,2.62,overcast clouds,CN
1146,Marystown,47.1666,-55.1483,37.85,100,96,10.0,overcast clouds,CA
1147,Puerto Leguizamo,-0.1934,-74.7819,83.16,60,100,1.3,overcast clouds,CO
1148,Ascension,30.2169,-90.9001,67.01,37,0,11.5,clear sky,US
1149,Manaure,11.7751,-72.4445,80.71,76,8,17.22,clear sky,CO
1150,Urazovo,50.0836,38.0395,30.38,94,100,13.67,overcast clouds,RU
1151,Ous,60.9058,61.5186,-9.31,100,100,2.55,overcast clouds,RU
1152,Pangnirtung,66.1451,-65.7125,-21.53,83,92,6.22,overcast clouds,CA
1153,Den Helder,52.9599,4.7593,43.02,78,75,18.01,broken clouds,NL
1154,Tautira,-17.7333,-149.15,86.02,75,95,12.15,overcast clouds,PF
1155,Rocha,-34.4833,-54.3333,69.35,75,0,11.05,clear sky,UY
1156,Skjervoy,70.0311,20.9714,28.87,59,75,7.56,broken clouds,NO
1157,Pacific Grove,36.6177,-121.9166,68.16,68,0,1.01,clear sky,US
1158,Portland,45.5234,-122.6762,53.37,74,100,5.99,overcast clouds,US
1159,Bayan,46.0833,127.4,-14.78,100,31,2.86,scattered clouds,CN
1160,Kangaatsiaq,68.3065,-53.4641,-1.68,93,96,10.8,overcast clouds,GL
1161,Aksu,41.1231,80.2644,21.45,57,4,0.56,clear sky,CN
1162,Rabo De Peixe,37.8,-25.5833,58.51,95,40,20.71,scattered clouds,PT
1163,Vao,-22.6667,167.4833,79.11,85,99,8.55,overcast clouds,NC
1164,Sola,-13.8833,167.55,79.47,83,100,3.44,overcast clouds,VU
1165,Abonnema,4.7084,6.7931,76.14,53,54,2.04,broken clouds,NG
1166,Westerland,54.9079,8.3033,38.95,87,40,3.44,scattered clouds,DE
1167,Mehamn,71.0357,27.8492,30.15,86,75,21.85,light shower snow,NO
1168,Santa Fe,-31.6333,-60.7,78.08,41,0,1.68,clear sky,AR
1169,Myrtle Beach,33.6891,-78.8867,46.69,56,0,18.41,clear sky,US
1170,Garowe,8.4054,48.4845,67.69,76,100,9.73,overcast clouds,SO
1171,Batagay-Alyta,67.8006,130.4114,-21.42,94,72,2.77,broken clouds,RU
1172,Astana,51.1801,71.446,12.15,85,75,15.66,broken clouds,KZ
1173,Oistins,13.0667,-59.5333,78.89,69,40,13.8,scattered clouds,BB
1174,Asau,46.4333,26.4,40.39,67,99,16.69,overcast clouds,RO
1175,Aswan,24.0934,32.907,55.9,39,100,10.45,overcast clouds,EG
1176,Chumikan,54.7183,135.315,-3.24,83,100,18.7,overcast clouds,RU
1177,Kaspiyskiy,45.3929,47.3707,35.11,85,54,5.7,broken clouds,RU
1178,Walla Walla,46.0646,-118.343,47.03,69,75,3.44,broken clouds,US
1179,Kanzaki,33.3,130.3667,39.99,72,20,4.61,few clouds,JP
1180,Lluta,-16.0147,-72.0142,48.47,57,84,6.67,broken clouds,PE
1181,Kirakira,-10.4544,161.9205,84.25,74,88,6.04,light rain,SB
1182,Jiexiu,37.0244,111.9125,19.78,49,0,7.25,clear sky,CN
1183,Mizdah,31.4451,12.9801,43.32,74,0,6.69,clear sky,LY
1184,Bakchar,57.0186,82.0711,4.24,98,91,4.97,overcast clouds,RU
1185,Yichang,30.7144,111.2847,37.76,84,100,1.9,overcast clouds,CN
1186,Hami,42.8,93.45,22.51,43,100,0.94,overcast clouds,CN
1187,Peleduy,59.6289,112.7406,-5.24,99,100,3.47,overcast clouds,RU
1188,Kupang,-10.1667,123.5833,81.18,89,75,10.36,broken clouds,ID
1189,Tehri,30.3833,78.4833,49.26,53,0,4.25,clear sky,IN
1190,Korla,41.7597,86.1469,23.47,58,100,3.31,overcast clouds,CN
1191,Ketchikan,55.3422,-131.6461,37.87,87,100,12.66,light rain,US
1192,Daru,-9.0763,143.2092,77.05,87,100,6.02,overcast clouds,PG
1193,Whitehorse,60.7161,-135.0538,7.81,71,75,8.99,light snow,CA
1194,Flers,48.7372,-0.5747,43.05,96,40,8.19,scattered clouds,FR
1195,Okhtyrka,50.3104,34.8988,31.17,96,99,15.12,snow,UA
1196,Kumbo,6.2,10.6667,60.37,28,99,5.59,overcast clouds,CM
1197,Liverpool,53.4106,-2.9779,47.28,78,75,14.0,broken clouds,GB
1198,Byron Bay,-28.65,153.6167,80.87,75,66,8.97,broken clouds,AU
1199,Luhyny,51.082,28.4006,30.63,94,100,18.95,light snow,UA
1200,Esfarayen,37.0765,57.5101,24.46,49,0,7.18,clear sky,IR
1201,Preobrazheniye,42.9019,133.9064,11.28,68,3,7.23,clear sky,RU
1202,Svetlaya,46.5389,138.3297,0.09,76,34,9.31,scattered clouds,RU
1203,Zyryanovsk,49.7386,84.2719,-5.26,95,100,1.25,overcast clouds,KZ
1204,Fengrun,39.8333,118.1167,25.18,86,93,8.12,overcast clouds,CN
1205,Modica,36.8459,14.774,43.36,90,1,10.87,clear sky,IT
1206,Fortuna,40.5982,-124.1573,60.42,75,0,1.01,clear sky,US
1207,Upington,-28.4478,21.2561,73.78,73,88,8.05,overcast clouds,ZA
1208,Rapid City,44.0805,-103.231,54.7,26,40,1.99,scattered clouds,US
1209,Los Banos,14.1667,121.1833,77.58,84,77,9.19,broken clouds,PH
1210,Dwarka,22.2394,68.9678,69.76,82,0,9.69,clear sky,IN
1211,Taoudenni,22.6783,-3.9836,72.43,14,82,18.03,broken clouds,ML
1212,Ugoofaaru,5.6667,73.0,81.97,75,45,13.0,scattered clouds,MV
1213,Muscat,23.6139,58.5922,68.02,63,0,8.25,clear sky,OM
1214,Derzhavinsk,51.1,66.3167,13.66,94,85,15.05,overcast clouds,KZ
1215,Tres Arroyos,-38.3739,-60.2798,62.62,62,48,19.19,scattered clouds,AR
1216,Rio Grande,-32.035,-52.0986,75.94,76,17,21.56,few clouds,BR
1217,Olafsvik,64.8945,-23.7142,27.73,56,100,29.15,overcast clouds,IS
1218,Santa Vitoria Do Palmar,-33.5189,-53.3681,72.03,72,4,13.89,clear sky,BR
1219,Solnechnyy,50.7214,136.6319,-9.27,99,89,2.93,overcast clouds,RU
1220,Goderich,43.7501,-81.7165,22.91,68,82,5.75,broken clouds,CA
1221,Sorland,67.667,12.6934,30.27,45,86,6.02,overcast clouds,NO
1222,Labuhan,-6.8844,112.2051,77.88,87,100,8.1,overcast clouds,ID
1223,Gazanjyk,39.2446,55.5154,41.05,68,70,8.12,broken clouds,TM
1224,Santa Vitoria,-18.8386,-50.1214,70.3,94,100,6.91,overcast clouds,BR
1225,Nanakuli,21.3906,-158.1547,80.55,55,0,13.8,clear sky,US
1226,Banjar,-8.19,114.9675,76.91,90,100,3.36,overcast clouds,ID
1227,Yerbogachen,61.2767,108.0108,-16.96,100,94,3.11,overcast clouds,RU
1228,Sigiriya,7.9518,80.7426,70.32,98,40,3.38,scattered clouds,LK
1229,Bubaque,11.2833,-15.8333,78.1,72,58,13.2,broken clouds,GW
1230,Hilton Head Island,32.2163,-80.7526,53.71,59,0,11.5,clear sky,US
1231,Cordeiro,-22.0286,-42.3608,70.5,94,99,2.71,moderate rain,BR
1232,Patos De Minas,-18.5789,-46.5181,71.31,91,98,4.25,overcast clouds,BR
1233,Matam,15.6175,-13.3303,78.8,27,0,2.3,clear sky,SN
1234,Noumea,-22.2763,166.4572,84.18,99,100,9.69,overcast clouds,NC
1235,Pozo Colorado,-23.4923,-58.7972,85.35,27,0,3.2,clear sky,PY
1236,Sai Buri,6.7013,101.6168,71.31,89,47,5.88,scattered clouds,TH
1237,Mayo,38.8876,-76.5119,31.86,53,40,3.0,scattered clouds,US
1238,Angoche,-16.2325,39.9086,76.59,84,2,1.34,clear sky,MZ
1239,Aden,12.7794,45.0367,76.53,71,32,13.6,scattered clouds,YE
1240,Kismayo,-0.3582,42.5454,77.47,76,63,14.25,broken clouds,SO
1241,Itambe,-15.245,-40.6244,71.33,93,73,1.59,moderate rain,BR
1242,Cockburn Town,21.4612,-71.1419,75.16,69,75,13.8,broken clouds,TC
1243,Sidney,-33.8679,151.2073,80.35,76,75,1.01,broken clouds,AU
1244,Tabou,4.423,-7.3528,79.45,87,22,6.51,few clouds,CI
1245,Havoysund,70.9963,24.6622,31.08,63,95,12.28,snow,NO
1246,Maarianhamina,60.0973,19.9348,28.26,74,20,11.5,few clouds,AX
1247,Ilula,-7.6766,36.0366,63.23,96,100,3.31,light rain,TZ
1248,Aquiraz,-3.9014,-38.3911,83.17,79,98,8.28,overcast clouds,BR
1249,Caboolture,-27.0833,152.95,85.05,62,21,5.21,few clouds,AU
1250,Strezhevoy,60.7333,77.5889,6.78,95,100,9.01,overcast clouds,RU
1251,Tura,25.5198,90.2201,51.48,59,2,3.18,clear sky,IN
1252,Tocopilla,-22.092,-70.1979,67.69,71,1,5.73,clear sky,CL
1253,Tigil,57.8,158.6667,30.58,67,100,25.97,overcast clouds,RU
1254,Quatre Cocos,-20.2078,57.7625,78.91,82,100,15.84,light rain,MU
1255,Banda Aceh,5.5577,95.3222,76.37,82,69,7.76,broken clouds,ID
1256,Hoquiam,46.9809,-123.8893,49.98,92,100,26.46,moderate rain,US
1257,Ekhabi,53.5102,142.9671,9.14,93,100,21.25,light snow,RU
1258,Grand Forks,47.9417,-97.4337,15.48,82,75,16.11,mist,US
1259,Praia Da Vitoria,38.7333,-27.0667,59.25,88,75,22.62,broken clouds,PT
1260,Doha,25.2867,51.5333,62.58,65,0,5.75,clear sky,QA
1261,Bama,11.5221,13.6856,63.64,33,3,7.96,clear sky,NG
1262,College,64.8569,-147.8028,-7.71,74,20,0.0,few clouds,US
1263,Ngama,11.7833,17.1667,66.22,16,12,12.66,few clouds,TD
1264,Novikovo,51.1537,37.8879,28.62,95,100,11.79,overcast clouds,RU
1265,Arman,59.7,150.1667,6.94,76,100,14.99,overcast clouds,RU
1266,Mazagao,-0.115,-51.2894,77.05,97,93,3.83,moderate rain,BR
1267,Winnemucca,40.973,-117.7357,48.25,29,0,3.44,clear sky,US
1268,Cape Canaveral,28.4058,-80.6048,56.98,50,0,3.44,clear sky,US
1269,Makarov,48.6333,142.8,5.72,88,100,6.87,overcast clouds,RU
1270,San Patricio,28.017,-97.5169,69.89,61,56,12.3,broken clouds,US
1271,Villamontes,-21.25,-63.5,79.03,46,1,1.9,clear sky,BO
1272,Shaoyang,27.2315,111.4525,34.03,100,100,2.01,snow,CN
1273,Cabedelo,-6.9811,-34.8339,81.27,75,11,11.7,few clouds,BR
1274,Akyab,20.15,92.9,58.21,65,0,9.93,clear sky,MM
1275,Pudozh,61.8099,36.5345,16.66,93,100,6.89,overcast clouds,RU
1276,Iskateley,67.6803,53.1512,12.74,93,100,14.47,overcast clouds,RU
1277,Viedma,-40.8135,-62.9967,63.18,45,53,20.2,broken clouds,AR
1278,Kavaratti,10.5669,72.642,81.23,72,12,7.4,few clouds,IN
1279,Arona,28.0996,-16.681,56.12,62,8,1.01,haze,ES
1280,Chilca,-12.5211,-76.7372,74.61,82,87,7.38,overcast clouds,PE
1281,Piranshahr,36.701,45.1413,18.27,93,61,6.91,broken clouds,IR
1282,Havre,49.5833,0.3333,45.0,81,100,19.57,overcast clouds,FR
1283,Lubango,-14.9172,13.4925,58.26,91,98,4.76,overcast clouds,AO
1284,Guaruja,-23.9931,-46.2564,78.4,26,98,1.01,overcast clouds,BR
1285,Zyryanka,65.75,150.85,-16.96,98,100,8.03,overcast clouds,RU
1286,Manokwari,-0.8667,134.0833,79.09,74,100,9.51,overcast clouds,ID
1287,Calamar,10.2511,-74.9146,84.15,52,71,15.73,broken clouds,CO
1288,Fernie,49.5,-115.0687,43.61,95,100,5.73,overcast clouds,CA
1289,Yarada,17.65,83.2667,70.39,76,1,3.13,clear sky,IN
1290,Saint Anthony,45.0205,-93.218,23.88,64,0,1.01,clear sky,US
1291,Asfi,32.2994,-9.2372,63.64,49,36,7.14,scattered clouds,MA
1292,Porto Novo,6.4965,2.6036,80.42,65,80,0.63,broken clouds,BJ
1293,Izhma,65.0083,53.9113,7.61,95,99,7.16,overcast clouds,RU
1294,Tauranga,-37.6861,176.1667,83.75,47,88,3.0,overcast clouds,NZ
1295,Katsuura,35.1333,140.3,39.31,50,100,12.66,overcast clouds,JP
1296,Chicama,-7.8447,-79.1469,66.74,71,100,8.14,overcast clouds,PE
1297,Araouane,18.9048,-3.5265,71.89,15,35,11.01,scattered clouds,ML
1298,Dzaoudzi,-12.7887,45.2699,78.69,83,0,6.91,clear sky,YT
1299,Gobabis,-22.45,18.9667,67.21,83,78,13.33,light rain,NA
1300,Carutapera,-1.195,-46.02,74.77,94,100,7.96,moderate rain,BR
1301,Lobito,-12.3481,13.5456,76.75,82,98,4.88,overcast clouds,AO
1302,Namatanai,-3.6667,152.4333,82.63,74,100,3.94,overcast clouds,PG
1303,Goundam,16.4145,-3.6708,74.05,13,77,11.14,broken clouds,ML
1304,Cumberland,35.0502,-78.8664,47.64,29,0,10.36,clear sky,US
1305,Coalville,52.7167,-1.3667,46.33,83,75,18.41,broken clouds,GB
1306,Hamilton,39.1834,-84.5333,38.64,50,0,11.5,clear sky,US
1307,Seka,17.9285,103.9552,62.67,77,41,5.41,scattered clouds,TH
1308,Weiser,44.251,-116.9693,35.47,75,97,0.09,overcast clouds,US
1309,Ontario,34.0633,-117.6509,75.51,24,0,5.01,clear sky,US
1310,Anadyr,64.75,177.4833,-16.01,82,20,5.99,few clouds,RU
1311,Mackay,-21.15,149.2,85.68,74,40,12.66,scattered clouds,AU
1312,Saint George,37.1041,-113.5841,64.87,16,0,1.01,clear sky,US
1313,Beloha,-25.1667,45.05,72.68,75,91,15.9,overcast clouds,MG
1314,Meadow Lake,34.8014,-106.5436,48.97,30,100,1.36,overcast clouds,US
1315,Saint-Marc,19.1082,-72.6938,78.35,70,19,5.37,few clouds,HT
1316,Alyangula,-13.8483,136.4192,82.27,89,40,10.36,scattered clouds,AU
1317,Lavrentiya,65.5833,-171.0,-5.22,91,5,3.78,clear sky,RU
1318,Palmer,42.1584,-72.3287,20.57,37,20,6.91,few clouds,US
1319,Griffith,41.5284,-87.4237,30.13,78,100,1.01,overcast clouds,US
1320,Paine,-33.8167,-70.75,83.71,41,0,6.89,clear sky,CL
1321,Caxito,-8.5785,13.6643,79.45,95,100,1.74,overcast clouds,AO
1322,Nuuk,64.1835,-51.7216,12.81,67,40,18.41,scattered clouds,GL
1323,Jerantut,3.936,102.3626,71.49,95,93,0.11,overcast clouds,MY
1324,Zhaozhou,45.6833,125.3167,-10.01,100,13,1.59,few clouds,CN
1325,Dawei,14.0833,98.2,62.73,91,9,3.2,clear sky,MM
1326,Kumluca,36.3703,30.2869,47.68,85,97,3.15,overcast clouds,TR
1327,Mareeba,-17.0,145.4333,85.32,85,100,1.9,overcast clouds,AU
1328,Huancavelica,-12.7667,-74.9833,36.55,98,100,3.53,overcast clouds,PE
1329,Danielskuil,-28.1887,23.5395,63.23,90,99,10.98,light rain,ZA
1330,Mabopane,-25.4977,28.1007,68.38,85,100,7.14,light rain,ZA
1331,Somerset,40.5668,-74.5496,25.29,50,0,1.99,clear sky,US
1332,Vengerovo,55.6848,76.7471,11.77,97,95,7.76,overcast clouds,RU
1333,Nishihara,26.1842,127.7558,58.28,58,75,13.8,broken clouds,JP
1334,Phulpur,25.55,82.1,51.04,67,0,2.04,clear sky,IN
1335,Sirjan,29.452,55.6814,44.31,61,23,6.02,few clouds,IR
1336,Rio Branco,-9.9747,-67.81,77.61,94,75,0.0,moderate rain,BR
1337,Mamallapuram,12.6264,80.1722,78.06,80,19,2.95,few clouds,IN
1338,Adamas,36.7333,24.4333,53.19,71,86,8.7,overcast clouds,GR
1339,Ittiri,40.5929,8.5684,49.1,94,74,7.54,broken clouds,IT
1340,Zlitan,32.4674,14.5687,54.39,73,6,14.5,clear sky,LY
1341,Jalu,29.0331,21.5482,54.27,57,78,14.23,broken clouds,LY
1342,Mikhaylovka,50.06,43.2379,29.79,96,100,14.7,light snow,RU
1343,Cherskiy,68.75,161.3,-28.21,99,99,1.41,overcast clouds,RU
1344,Coos Bay,43.3665,-124.2179,59.85,85,100,9.22,overcast clouds,US
1345,El Alto,-4.2714,-81.2147,74.86,73,68,8.88,broken clouds,PE
1346,Grand-Lahou,5.1367,-5.0242,78.94,90,96,7.83,overcast clouds,CI
1347,Lowestoft,52.4752,1.7516,45.3,90,91,25.77,overcast clouds,GB
1348,Porto Belo,-27.1578,-48.5531,75.18,70,90,7.27,overcast clouds,BR
1349,Arica,-18.475,-70.3042,80.15,56,0,10.36,clear sky,CL
1350,Shenzhen,22.5455,114.0683,59.14,85,78,9.64,broken clouds,CN
1351,Male,4.1748,73.5089,82.35,78,40,9.22,scattered clouds,MV
1352,Peniche,39.3558,-9.3811,57.09,75,13,8.05,few clouds,PT
1353,Yeniseysk,58.4497,92.1703,-2.06,100,100,2.46,overcast clouds,RU
1354,Ambon,-3.6954,128.1814,84.34,70,40,13.8,scattered clouds,ID
1355,San Vicente,-26.6167,-54.1333,70.18,72,38,3.65,scattered clouds,AR
1356,Vilyuysk,63.7553,121.6247,-25.31,99,91,3.76,overcast clouds,RU
1357,Chapleau,47.8405,-83.4034,8.69,66,75,3.44,broken clouds,CA
1358,Aripuana,-9.1667,-60.6333,72.52,99,100,1.97,light rain,BR
1359,Talara,-4.5772,-81.2719,77.76,65,0,12.66,clear sky,PE
1360,Camacha,33.0833,-16.3333,61.56,88,20,16.11,few clouds,PT
1361,Longview,32.5007,-94.7405,71.85,19,0,6.91,clear sky,US
1362,Kokopo,-4.352,152.2633,81.99,71,100,4.45,overcast clouds,PG
1363,Port Moresby,-9.4431,147.1797,74.62,94,75,11.5,light rain,PG
1364,Boguchany,58.3814,97.4531,-11.0,100,100,0.16,overcast clouds,RU
1365,Sistranda,63.7256,8.834,32.9,60,90,5.75,overcast clouds,NO
1366,Sierra Vista,31.5545,-110.3037,62.76,17,0,11.5,clear sky,US
1367,Dickson,36.077,-87.3878,54.93,32,0,12.66,clear sky,US
1368,Khandyga,62.6667,135.6,-39.19,100,80,0.94,broken clouds,RU
1369,Mocajuba,-2.5842,-49.5072,73.35,97,99,2.89,overcast clouds,BR
1370,Saint-Francois,46.4154,3.9054,38.64,93,100,1.14,overcast clouds,FR
1371,Torremolinos,36.6204,-4.4998,57.9,48,20,6.91,few clouds,ES
1372,Borovskoy,53.8,64.15,4.03,98,69,7.31,broken clouds,KZ
1373,Pekan,3.4836,103.3996,75.31,85,96,5.79,overcast clouds,MY
1374,Maputo,-25.9653,32.5892,73.22,93,40,5.75,scattered clouds,MZ
1375,Nenagh,52.8619,-8.1967,45.79,84,92,14.25,overcast clouds,IE
1376,Jonava,55.0833,24.2833,30.72,92,100,4.0,overcast clouds,LT
1377,Laela,-8.5667,32.05,59.31,97,100,3.49,overcast clouds,TZ
1378,Kemin,42.7846,75.6892,20.23,67,30,4.23,scattered clouds,KG
1379,Jiaojiang,28.6803,121.4428,37.0,80,7,4.07,clear sky,CN
1380,Langsa,4.4683,97.9683,72.1,97,96,2.28,overcast clouds,ID
1381,Madison,34.7334,-86.5667,59.88,28,0,9.22,clear sky,US
1382,Alice Springs,-23.7,133.8833,72.95,100,75,8.05,broken clouds,AU
1383,Elektrogorsk,55.8794,38.7919,24.55,95,100,9.95,snow,RU
1384,Torbat-E Jam,35.244,60.6225,36.27,73,1,1.39,clear sky,IR
1385,Bilibino,68.0546,166.4372,-12.73,96,79,4.99,broken clouds,RU
1386,Vinukonda,16.05,79.75,65.46,78,2,1.7,clear sky,IN
1387,Lazaro Cardenas,17.9583,-102.2,82.63,52,0,10.92,clear sky,MX
1388,Harbour Breton,47.4833,-55.7983,37.99,75,99,31.09,overcast clouds,CA
1389,Northam,51.0333,-4.2167,49.01,88,77,25.52,broken clouds,GB
1390,Keti Bandar,24.1447,67.4497,71.11,84,0,13.11,clear sky,PK
1391,Matagami,49.7502,-77.6328,-3.89,77,100,3.44,overcast clouds,CA
1392,Lodja,-3.4833,23.4333,75.15,69,100,2.33,overcast clouds,CD
1393,Sanming,26.2486,117.6186,37.92,95,57,2.98,light rain,CN
1394,Jiaozuo,35.2397,113.2331,33.26,32,5,10.54,clear sky,CN
1395,Lerwick,60.1545,-1.1494,39.2,97,100,10.13,overcast clouds,GB
1396,Hinganghat,20.5667,78.8333,54.81,27,0,3.8,clear sky,IN
1397,Hemnesberget,66.2333,13.6333,30.67,99,52,1.97,broken clouds,NO
1398,Butka,56.7179,63.7866,8.37,95,100,3.83,overcast clouds,RU
1399,Rio Gallegos,-51.6226,-69.2181,57.25,28,20,31.07,few clouds,AR
1400,Obihiro,42.9172,143.2044,0.64,92,23,2.26,few clouds,JP
1401,Ust-Nera,64.5667,143.2,-9.18,99,100,1.79,overcast clouds,RU
1402,Necochea,-38.5473,-58.7368,67.03,63,77,22.32,broken clouds,AR
1403,Kilosa,-6.8333,36.9833,70.63,99,100,2.3,light rain,TZ
1404,Luanda,-8.8368,13.2343,78.8,83,75,9.22,broken clouds,AO
1405,Arys,42.4252,68.795,26.82,72,10,5.86,clear sky,KZ
1406,Mantua,45.1667,10.7833,43.48,88,0,1.01,clear sky,IT
1407,Makakilo City,21.3469,-158.0858,79.12,55,0,13.8,clear sky,US
1408,Ayagoz,47.9714,80.4392,7.95,100,99,2.42,overcast clouds,KZ
1409,The Valley,18.217,-63.0578,78.94,73,20,9.22,few clouds,AI
1410,Tierra Blanca,14.5833,-88.5833,69.82,90,99,4.61,overcast clouds,HN
1411,Stykkisholmur,65.0757,-22.7297,24.75,54,100,27.16,overcast clouds,IS
1412,Yurla,59.3259,54.3223,-3.37,100,96,2.39,overcast clouds,RU
1413,Leninskoye,41.7589,69.3864,31.93,58,28,3.62,scattered clouds,KZ
1414,Saint Pete Beach,27.7253,-82.7412,55.4,37,0,3.0,clear sky,US
1415,Karibib,-21.9333,15.8333,66.09,72,100,8.05,light rain,NA
1416,Buala,-8.145,159.5921,83.84,74,99,5.06,light rain,SB
